log_file,experiment,setting,algorithm,is_rerun,mode,task,optimizer,p,hidden_width,alpha,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,proximal_mu,server_lr,tau,weight_decay,t_grok,t_50,final_acc,grokked,censored,history_path
exp5_H1_FedProx-0.1.log,exp5,H1,FedProx-0.1,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,0.1,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_mu0.1_s456.json
exp5_H1_FedProx-1.0.log,exp5,H1,FedProx-1.0,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,iid,,1.0,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_mu1.0_s42.json
exp5_H1_FedProx-1.0.log,exp5,H1,FedProx-1.0,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,iid,,1.0,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_mu1.0_s123.json
exp5_H1_FedProx-1.0.log,exp5,H1,FedProx-1.0,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,1.0,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_mu1.0_s456.json
exp5_H2_FedAdam-0.01.log,exp5,H2,FedAdam-0.01,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,9775.0,7575.0,100.0,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp5_H2_FedAdam-0.01.log,exp5,H2,FedAdam-0.01,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,11725.0,9525.0,99.8,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp5_H2_FedAdam-0.01.log,exp5,H2,FedAdam-0.01,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,12275.0,8750.0,99.8,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp5_H2_FedAdam-0.1.log,exp5,H2,FedAdam-0.1,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,2450.0,1900.0,100.0,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp5_H2_FedAdam-0.1.log,exp5,H2,FedAdam-0.1,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,2875.0,2175.0,100.0,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp5_H2_FedAdam-0.1.log,exp5,H2,FedAdam-0.1,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,3100.0,2275.0,100.0,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp5_H2_FedAdam-1.0.log,exp5,H2,FedAdam-1.0,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp5_H2_FedAdam-1.0.log,exp5,H2,FedAdam-1.0,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp5_H2_FedAdam-1.0.log,exp5,H2,FedAdam-1.0,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp5_H2_FedAvg+WD-0.01.log,exp5,H2,FedAvg+WD-0.01,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp5_H2_FedAvg+WD-0.01.log,exp5,H2,FedAvg+WD-0.01,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp5_H2_FedAvg+WD-0.01.log,exp5,H2,FedAvg+WD-0.01,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp5_H2_FedAvg+WD-0.1.log,exp5,H2,FedAvg+WD-0.1,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp5_H2_FedAvg+WD-0.1.log,exp5,H2,FedAvg+WD-0.1,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp5_H2_FedAvg+WD-0.1.log,exp5,H2,FedAvg+WD-0.1,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp5_H2_FedAvg+WD-1.0.log,exp5,H2,FedAvg+WD-1.0,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp5_H2_FedAvg+WD-1.0.log,exp5,H2,FedAvg+WD-1.0,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp5_H2_FedAvg+WD-1.0.log,exp5,H2,FedAvg+WD-1.0,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp5_H2_FedAvg.log,exp5,H2,FedAvg,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,47200.0,34125.0,100.0,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp5_H2_FedAvg.log,exp5,H2,FedAvg,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,75425.0,54450.0,97.1,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp5_H2_FedAvg.log,exp5,H2,FedAvg,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,60925.0,44925.0,99.5,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp5_H2_FedProx-0.001.log,exp5,H2,FedProx-0.001,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,0.001,,,,71500.0,52725.0,99.2,True,False,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.001_s42.json
exp5_H2_FedProx-0.001.log,exp5,H2,FedProx-0.001,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,0.001,,,,inf,inf,48.3,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.001_s123.json
exp5_H2_FedProx-0.001.log,exp5,H2,FedProx-0.001,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,0.001,,,,inf,68825.0,77.1,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.001_s456.json
exp5_H2_FedProx-0.01.log,exp5,H2,FedProx-0.01,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,0.01,,,,inf,inf,0.5,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.01_s42.json
exp5_H2_FedProx-0.01.log,exp5,H2,FedProx-0.01,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,0.01,,,,inf,inf,0.6,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.01_s123.json
exp5_H2_FedProx-0.01.log,exp5,H2,FedProx-0.01,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,0.01,,,,inf,inf,0.3,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.01_s456.json
exp5_H2_FedProx-0.1.log,exp5,H2,FedProx-0.1,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,0.1,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.1_s42.json
exp5_H2_FedProx-0.1.log,exp5,H2,FedProx-0.1,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,0.1,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.1_s123.json
exp5_H2_FedProx-0.1.log,exp5,H2,FedProx-0.1,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,0.1,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu0.1_s456.json
exp5_H2_FedProx-1.0.log,exp5,H2,FedProx-1.0,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,1.0,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu1.0_s42.json
exp5_H2_FedProx-1.0.log,exp5,H2,FedProx-1.0,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,1.0,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu1.0_s123.json
exp5_H2_FedProx-1.0.log,exp5,H2,FedProx-1.0,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,1.0,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H2/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_mu1.0_s456.json
exp5_H3_FedAdam-0.01.log,exp5,H3,FedAdam-0.01,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,9450.0,7650.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp5_H3_FedAdam-0.01.log,exp5,H3,FedAdam-0.01,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,10150.0,8050.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp5_H3_FedAdam-0.01.log,exp5,H3,FedAdam-0.01,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,10500.0,8650.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp5_H3_FedAdam-0.1.log,exp5,H3,FedAdam-0.1,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,2350.0,1950.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp5_H3_FedAdam-0.1.log,exp5,H3,FedAdam-0.1,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,2400.0,2000.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp5_H3_FedAdam-0.1.log,exp5,H3,FedAdam-0.1,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,2650.0,2150.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp5_H3_FedAdam-1.0.log,exp5,H3,FedAdam-1.0,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp5_H3_FedAdam-1.0.log,exp5,H3,FedAdam-1.0,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp5_H3_FedAdam-1.0.log,exp5,H3,FedAdam-1.0,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp5_H3_FedAvg+WD-0.01.log,exp5,H3,FedAvg+WD-0.01,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp5_H3_FedAvg+WD-0.01.log,exp5,H3,FedAvg+WD-0.01,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp5_H3_FedAvg+WD-0.01.log,exp5,H3,FedAvg+WD-0.01,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp5_H3_FedAvg+WD-0.1.log,exp5,H3,FedAvg+WD-0.1,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp5_H3_FedAvg+WD-0.1.log,exp5,H3,FedAvg+WD-0.1,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp5_H3_FedAvg+WD-0.1.log,exp5,H3,FedAvg+WD-0.1,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp5_H3_FedAvg+WD-1.0.log,exp5,H3,FedAvg+WD-1.0,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp5_H3_FedAvg+WD-1.0.log,exp5,H3,FedAvg+WD-1.0,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp5_H3_FedAvg+WD-1.0.log,exp5,H3,FedAvg+WD-1.0,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp5_H3_FedAvg.log,exp5,H3,FedAvg,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,28700.0,21750.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp5_H3_FedAvg.log,exp5,H3,FedAvg,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,32750.0,22500.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp5_H3_FedAvg.log,exp5,H3,FedAvg,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,34100.0,24500.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp5_H3_FedProx-0.001.log,exp5,H3,FedProx-0.001,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,0.001,,,,56750.0,44350.0,100.0,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.001_s42.json
exp5_H3_FedProx-0.001.log,exp5,H3,FedProx-0.001,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,0.001,,,,62850.0,46000.0,99.9,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.001_s123.json
exp5_H3_FedProx-0.001.log,exp5,H3,FedProx-0.001,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,0.001,,,,65600.0,50700.0,99.9,True,False,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.001_s456.json
exp5_H3_FedProx-0.01.log,exp5,H3,FedProx-0.01,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,0.01,,,,inf,inf,0.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.01_s42.json
exp5_H3_FedProx-0.01.log,exp5,H3,FedProx-0.01,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,0.01,,,,inf,inf,0.1,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.01_s123.json
exp5_H3_FedProx-0.01.log,exp5,H3,FedProx-0.01,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,0.01,,,,inf,inf,0.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.01_s456.json
exp5_H3_FedProx-0.1.log,exp5,H3,FedProx-0.1,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,0.1,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.1_s42.json
exp5_H3_FedProx-0.1.log,exp5,H3,FedProx-0.1,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,0.1,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.1_s123.json
exp5_H3_FedProx-0.1.log,exp5,H3,FedProx-0.1,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,0.1,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu0.1_s456.json
exp5_H3_FedProx-1.0.log,exp5,H3,FedProx-1.0,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,1.0,,,,inf,inf,1.1,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu1.0_s42.json
exp5_H3_FedProx-1.0.log,exp5,H3,FedProx-1.0,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,1.0,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu1.0_s123.json
exp5_H3_FedProx-1.0.log,exp5,H3,FedProx-1.0,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,1.0,,,,inf,inf,1.0,False,True,results/exp5_algorithms/H3/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_mu1.0_s456.json
exp5_rerun_H1_FedAdam-0.01.log,exp5,H1,FedAdam-0.01,True,federated,addition,gd,97,256,0.25,42,10,25,1.0,iid,,,0.01,0.001,,9300.0,7400.0,100.0,True,False,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr0.01_s42.json
exp5_rerun_H1_FedAdam-0.01.log,exp5,H1,FedAdam-0.01,True,federated,addition,gd,97,256,0.25,123,10,25,1.0,iid,,,0.01,0.001,,10375.0,8325.0,100.0,True,False,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr0.01_s123.json
exp5_rerun_H1_FedAdam-0.01.log,exp5,H1,FedAdam-0.01,True,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,,0.01,0.001,,10825.0,8675.0,99.9,True,False,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr0.01_s456.json
exp5_rerun_H1_FedAdam-0.1.log,exp5,H1,FedAdam-0.1,True,federated,addition,gd,97,256,0.25,42,10,25,1.0,iid,,,0.1,0.001,,2150.0,1775.0,100.0,True,False,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr0.1_s42.json
exp5_rerun_H1_FedAdam-0.1.log,exp5,H1,FedAdam-0.1,True,federated,addition,gd,97,256,0.25,123,10,25,1.0,iid,,,0.1,0.001,,3425.0,2075.0,100.0,True,False,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr0.1_s123.json
exp5_rerun_H1_FedAdam-0.1.log,exp5,H1,FedAdam-0.1,True,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,,0.1,0.001,,3550.0,2275.0,100.0,True,False,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr0.1_s456.json
exp5_rerun_H1_FedAdam-1.0.log,exp5,H1,FedAdam-1.0,True,federated,addition,gd,97,256,0.25,42,10,25,1.0,iid,,,1.0,0.001,,inf,inf,1.1,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr1.0_s42.json
exp5_rerun_H1_FedAdam-1.0.log,exp5,H1,FedAdam-1.0,True,federated,addition,gd,97,256,0.25,123,10,25,1.0,iid,,,1.0,0.001,,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr1.0_s123.json
exp5_rerun_H1_FedAdam-1.0.log,exp5,H1,FedAdam-1.0,True,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,,1.0,0.001,,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_adam_tau0.001_slr1.0_s456.json
exp5_rerun_H1_FedAvg+WD-0.01.log,exp5,H1,FedAvg+WD-0.01,True,federated,addition,gd,97,256,0.25,42,10,25,1.0,iid,,,,,0.01,inf,inf,1.1,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_wd0.01_s42.json
exp5_rerun_H1_FedAvg+WD-0.01.log,exp5,H1,FedAvg+WD-0.01,True,federated,addition,gd,97,256,0.25,123,10,25,1.0,iid,,,,,0.01,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_wd0.01_s123.json
exp5_rerun_H1_FedAvg+WD-0.01.log,exp5,H1,FedAvg+WD-0.01,True,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,,,,0.01,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_wd0.01_s456.json
exp5_rerun_H1_FedAvg+WD-0.1.log,exp5,H1,FedAvg+WD-0.1,True,federated,addition,gd,97,256,0.25,42,10,25,1.0,iid,,,,,0.1,inf,inf,1.1,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_wd0.1_s42.json
exp5_rerun_H1_FedAvg+WD-0.1.log,exp5,H1,FedAvg+WD-0.1,True,federated,addition,gd,97,256,0.25,123,10,25,1.0,iid,,,,,0.1,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_wd0.1_s123.json
exp5_rerun_H1_FedAvg+WD-0.1.log,exp5,H1,FedAvg+WD-0.1,True,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,,,,0.1,inf,inf,1.0,False,True,results/exp5_algorithms/H1/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_wd0.1_s456.json
